entry_date,exit_date,exit_dte,pnl,put_pnl,call_pnl,worst_intra_mtm,min_dist_put,min_dist_call,days_within_0.5sigma_put,days_within_0.5sigma_call,max_loss_ic,max_loss_per_leg,credit_total,spx_0,vix_0,ivp_0,sigma_n,width_pt,forced_by_stress,put_exit_reason,call_exit_reason,width,scenario
2025-02-03,2025-02-24,14,25.33189932933722,37.66594966466861,37.66594966466861,75.33189932933722,0.3164381585558565,0.43144525437342207,1,2,445.2191235059761,1335.6573705179283,776.2284196547145,5994.56982421875,18.6200008392334,82.86852589641434,263.08825891542693,25,False,expiry,expiry,25,gap_3pct_entry+3
2025-05-19,2025-05-23,4,325.5236601470935,135.62039581059852,239.90326433649497,549.3284410235875,0.2983504691504544,1.0907520390738812,2,0,485.72377158034527,1457.1713147410358,695.2191235059762,5963.60009765625,18.13999938964844,58.56573705179283,254.98200321329782,25,True,stress_force,stress_force,25,gap_3pct_entry+3
2025-05-29,2025-06-18,14,19.53218081809655,34.766090409048275,34.766090409048275,69.53218081809655,0.3363961491740313,0.5020500990025859,1,0,475.0996015936255,1425.2988047808765,716.4674634794156,5912.169921875,19.18000030517578,64.9402390438247,267.27557026001193,25,False,expiry,expiry,25,gap_3pct_entry+3
2025-06-23,2025-07-14,14,20.94988978751094,35.47494489375547,35.47494489375547,70.94988978751094,0.35814815379086046,0.09347849650865163,1,11,467.7954847277556,1403.3864541832668,731.0756972111554,6025.169921875,19.829999923706055,69.32270916334662,281.6149843983665,25,False,expiry,expiry,25,gap_3pct_entry+3
2025-10-21,2025-11-10,14,17.47005868076654,33.73502934038327,33.73502934038327,67.47005868076654,0.2877492186002667,0.45173097782617694,1,2,485.72377158034527,1457.1713147410358,695.2191235059762,6735.35009765625,17.8700008392334,58.56573705179283,283.69291857089075,25,False,expiry,expiry,25,gap_3pct_entry+3
2025-10-31,2025-11-17,11,-8.430264744691556,-41.277547014389334,82.84728226969777,234.68526839065717,0.27018797754608953,0.9581401054883834,2,0,488.37981407702523,1465.1394422310757,689.9070385126162,6840.2001953125,17.440000534057617,56.97211155378486,281.17652155056754,25,True,stress_force,stress_force,25,gap_3pct_entry+3
2025-11-05,2025-11-17,8,164.79860820349697,54.16225230891979,160.63635589457718,392.2554475129259,0.29328584677379993,0.8106432031261167,1,0,478.4196547144754,1435.2589641434263,709.8273572377158,6796.2900390625,18.010000228881836,62.94820717131474,288.5023601708121,25,True,stress_force,stress_force,25,gap_3pct_entry+3
2025-11-10,2025-11-17,5,286.46734057717464,116.09223602563912,220.37510455153554,510.2721214536687,0.276822625824569,0.9347652022036228,2,0,485.72377158034527,1457.1713147410358,695.2191235059762,6832.43017578125,17.600000381469727,58.56573705179283,283.43379175426816,25,True,stress_force,stress_force,25,gap_3pct_entry+3
2026-01-30,2026-02-20,14,16.567880245684634,33.28394012284232,33.28394012284232,66.56788024568463,0.2701879775460907,0.8688463054228249,1,0,490.37184594953527,1471.1155378486058,685.9229747675962,6939.02978515625,17.440000534057617,55.77689243027888,285.2390576613641,25,False,expiry,expiry,25,gap_3pct_entry+3
2026-02-10,2026-03-03,14,-262.2631990344513,-210.21526485587108,-2.047934178580211,67.34117604718342,0.2845462953153198,0.9851593258107785,1,0,486.3877822045152,1459.1633466135456,693.8911022576362,6941.81005859375,17.790000915527344,58.16733067729084,291.08005227200044,25,True,stress_force,stress_force,25,gap_3pct_entry+3
2026-02-20,2026-03-03,7,214.3480299245066,77.94094723316964,186.40708269133697,445.1249223547855,0.3332675767615204,1.0020904086262519,1,0,471.77954847277556,1415.3386454183267,723.1075697211155,6909.509765625,19.09000015258789,66.93227091633466,310.89727414472475,25,True,stress_force,stress_force,25,gap_3pct_entry+3
2026-02-25,2026-03-03,4,323.3716620946746,134.8432015652656,238.52846052940902,546.1804270349137,0.2901326355424667,1.1269616845844546,1,0,487.7158034528552,1463.1474103585656,691.2350597609562,6946.1298828125,17.93000030517578,57.37051792828686,293.5532846246828,25,True,stress_force,stress_force,25,gap_3pct_entry+3
2026-04-20,2026-05-08,14,19.53218081809655,34.766090409048275,34.766090409048275,69.53218081809655,0.3254943563704175,0.08350370998354992,1,3,475.0996015936255,1425.2988047808765,716.4674634794156,7109.14013671875,18.8700008392334,64.9402390438247,316.19335748462106,25,False,expiry,expiry,25,gap_3pct_entry+3
2026-05-04,2026-05-15,14,18.758885016597787,34.379442508298894,34.379442508298894,68.75888501659779,0.3041048975261407,0.032000451606733205,1,12,479.08366533864546,1437.2509960159364,708.4993359893757,7200.75,18.290000915527344,62.54980079681275,310.42394066584933,25,False,expiry,expiry,25,gap_3pct_entry+3
2026-05-11,2026-05-15,14,19.66106345167968,34.83053172583984,34.83053172583984,69.66106345167968,0.3075123698304344,0.9021915796406635,1,0,474.43559096945546,1423.3067729083664,717.7954847277557,7412.83984375,18.3799991607666,65.33864541832669,321.1395924257102,25,False,expiry,expiry,25,gap_3pct_entry+3
2007-07-02,2007-07-23,14,58.71250142736689,54.356250713683444,54.356250713683444,108.71250142736689,0.1735115339845301,0.38987525614769797,1,5,606.5737051792829,1819.7211155378486,1120.1859229747677,1519.4300537109375,15.399999618530272,90.0398406374502,55.152495752403034,35,False,expiry,expiry,35,gap_3pct_entry+3
2007-07-09,2007-07-26,13,-286.7958433701523,-268.76695002897276,31.97110665882043,174.84526776651205,0.10133645017569995,0.6121440874836379,2,0,612.1513944223108,1836.4541832669322,1109.030544488712,1531.8499755859375,15.15999984741211,87.64940239043824,54.73677152686045,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2007-07-23,2007-07-26,3,632.7213322595903,255.25508844055216,427.4662438190382,969.7399245570672,0.24283626021850635,1.384417410846039,1,0,592.6294820717131,1777.8884462151395,1148.074369189907,1541.5699462890625,16.809999465942383,96.01593625498008,61.0793887224685,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2007-10-18,2007-10-19,1,698.3989896466682,293.9504908392703,454.4484988073978,1015.8956695935473,0.41255430492719125,1.5874456950728113,1,0,631.6733067729083,1895.0199203187249,1069.9867197875167,1540.0799560546875,18.5,79.2828685258964,67.15506046390456,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2007-10-26,2007-11-01,4,532.9762724002729,210.5419210606942,372.43435133957865,852.7969895317469,0.3492882204051427,0.9194712517178778,1,0,627.0252324037185,1881.0756972111556,1079.2828685258962,1535.280029296875,19.559999465942383,81.27490039840637,70.78156923420501,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2013-06-11,2013-06-20,7,335.0402617688267,113.52610698003089,271.51415478879585,648.3536747834349,0.25436893445188036,0.6074966176479621,2,0,640.0398406374502,1920.1195219123506,1053.2536520584329,1626.1300048828125,17.06999969482422,75.69721115537848,65.42632462694259,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2013-06-17,2013-06-20,3,570.8065231801783,232.1064488410851,388.70007433909313,881.7958990101915,0.24238555718024835,0.8032435449736561,1,0,644.6879150066401,1934.0637450199201,1043.9575033200533,1639.0400390625,16.799999237060547,73.70517928286853,64.90267132298281,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2013-09-09,2013-09-27,14,47.88636020638428,48.94318010319214,48.94318010319214,97.88636020638428,0.1856735784922842,0.12626485296139134,1,4,662.3505976095618,1987.0517928286854,1008.6321381142097,1671.7099609375,15.630000114440918,66.13545816733067,61.586235572794614,35,False,expiry,expiry,35,gap_3pct_entry+3
2013-10-01,2013-10-08,5,437.2509854662006,168.11752460561027,319.13346086059033,738.944212557834,0.18095739429846236,1.0182010254409868,2,0,663.2802124833999,1989.8406374501994,1006.7729083665337,1695.0,15.539999961853027,65.73705179282868,62.08468234255705,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2013-12-11,2014-01-02,14,51.49507394671183,50.74753697335591,50.74753697335591,87.69664641015474,0.1745835279906878,-0.02106845109247375,1,8,643.7583001328022,1931.2749003984065,1045.816733067729,1782.219970703125,15.420000076293944,74.10358565737052,64.77529942059434,35,False,expiry,expiry,35,gap_3pct_entry+3
2014-02-19,2014-03-11,14,51.6755096337282,50.8377548168641,50.8377548168641,101.6755096337282,0.17884373797691414,0.2622497292042029,1,6,642.8286852589642,1928.4860557768927,1047.6759628154048,1828.75,15.5,74.5019920318725,66.81127884823644,35,False,expiry,expiry,35,gap_3pct_entry+3
2014-03-17,2014-04-04,14,52.216816694777336,51.10840834738867,51.10840834738867,102.21681669477734,0.1861942594654826,0.5319850596485314,1,0,640.0398406374502,1920.1195219123506,1053.2536520584329,1858.8299560546875,15.640000343322754,75.69721115537848,68.52359955708063,35,False,expiry,expiry,35,gap_3pct_entry+3
2014-10-29,2014-11-18,14,53.660302190908354,51.83015109545418,51.83015109545418,103.66030219090835,0.15987311010951635,0.018163792746608644,1,11,632.6029216467463,1897.808764940239,1068.1274900398407,1982.300048828125,15.149999618530272,78.88446215139442,70.78573746472503,35,False,expiry,expiry,35,gap_3pct_entry+3
2014-12-19,2015-01-06,10,133.23557997435026,8.858825843748832,174.37675413060143,459.09879378577125,0.15457964153614542,0.7524847966007525,3,0,614.9402390438247,1844.820717131474,1103.4528552456838,2070.64990234375,16.489999771118164,86.45418326693228,80.48057550425851,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2014-12-29,2015-01-06,5,-283.5693757574045,-566.2579051310023,332.6885293735979,311.94337494886696,-0.1853106075776104,1.1377197391056428,3,0,641.8990703851263,1925.6972111553787,1049.535192563081,2090.570068359375,15.0600004196167,74.9003984063745,74.20846691617348,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2015-01-22,2015-01-28,4,530.967740884682,209.81653976505015,371.1512011196319,849.8588431423182,0.22390717332842816,1.0759837909772247,2,0,628.8844621513944,1886.6533864541832,1075.5644090305445,2063.14990234375,16.399999618530273,80.47808764940238,79.7514098097767,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2015-02-17,2015-03-09,14,51.31463825969547,50.657319129847735,50.657319129847735,101.31463825969547,0.1944353222969251,0.7820238652909443,1,0,644.6879150066401,1934.0637450199201,1043.9575033200533,2100.340087890625,15.800000190734863,73.70517928286853,78.21867614203391,35,False,expiry,expiry,35,gap_3pct_entry+3
2015-11-04,2015-11-13,7,230.07217112301032,25.812225641181158,254.25994548182916,526.652516408535,-0.03142260499591788,1.0309690442456025,3,0,673.5059760956175,2020.5179282868523,986.3213811420984,2102.31005859375,15.510000228881836,61.354581673306775,76.85503415117012,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2015-11-10,2015-11-13,3,522.1591731892113,213.91823201293235,358.24094117627897,812.6970217947891,0.16756559234056848,1.0895723233747427,1,0,685.5909694555113,2056.772908366534,962.1513944223107,2081.719970703125,15.289999961853027,56.17529880478087,75.0228469011629,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2015-11-18,2015-12-09,14,48.788538641466175,49.39426932073309,49.39426932073309,98.78853864146618,0.24463372265824848,0.7697939842108458,1,0,657.7025232403719,1973.1075697211156,1017.9282868525896,2083.580078125,16.850000381469727,68.12749003984064,82.75111587417318,35,False,expiry,expiry,35,gap_3pct_entry+3
2015-11-30,2015-12-11,9,185.3593139490489,43.0083422334886,192.3509717155603,484.2636964191684,0.1397656733835015,0.7190710632784018,2,0,668.8579017264276,2006.5737051792828,995.6175298804782,2080.409912109375,16.1299991607666,63.34661354581673,79.09463141258763,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2015-12-07,2015-12-11,4,477.74165572152185,190.59393543048202,337.1477202910398,771.9979638224514,0.16567607789856953,1.1738277811902844,2,0,678.1540504648075,2034.4621513944223,977.0252324037184,2077.070068359375,15.84000015258789,59.36254980079681,77.54790618879295,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2015-12-29,2016-01-04,3,533.2153890962494,218.05191765569444,365.163471440555,828.4013120710171,0.20846255461769894,1.190423556186368,1,0,676.2948207171314,2028.8844621513942,980.7436918990705,2078.360107421875,16.079999923706055,60.1593625498008,78.77176700407631,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2016-06-20,2016-06-24,4,486.78004754168114,193.8581512608804,342.9218962808007,785.2196225748817,0.30713546652788426,0.9373636233198855,2,0,669.7875166002656,2009.3625498007968,993.7583001328021,2083.25,18.3700008392334,62.94820717131474,90.201615150958,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2018-03-13,2018-03-14,1,736.1115364750839,308.762939552283,477.3485969228009,1067.0876320926138,0.8514551121307392,1.1485448878692588,0,0,604.714475431607,1814.143426294821,1123.9043824701193,2765.31005859375,16.350000381469727,90.83665338645416,106.5676399374489,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2019-05-16,2019-05-23,5,414.75555677431703,160.3558660365609,304.39969073775615,704.8285979429758,0.16756559234056753,1.1619732376717395,2,0,686.5205843293493,2059.561752988048,960.2921646746348,2876.320068359375,15.289999961853027,55.77689243027888,103.65934091240057,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2019-06-10,2019-06-28,14,43.55590371799126,46.77795185899563,46.77795185899563,93.55590371799126,0.201510514653865,0.37809589440590563,1,4,684.6613545816732,2053.9840637450197,964.0106241699867,2886.72998046875,15.9399995803833,56.573705179282875,108.45715692364037,35,False,expiry,expiry,35,gap_3pct_entry+3
2019-06-25,2019-07-16,14,45.36026058815503,47.680130294077514,47.680130294077514,95.36026058815503,0.2181866385424295,0.13422907049673147,1,9,675.3652058432934,2026.0956175298804,982.6029216467464,2917.3798828125,16.280000686645508,60.55776892430279,111.9466624632828,35,False,expiry,expiry,35,gap_3pct_entry+3
2019-12-09,2019-12-30,14,43.916775092024025,46.95838754601201,46.95838754601201,93.91677509202403,0.19748282869607292,0.1123400286929285,1,7,682.8021248339974,2048.406374501992,967.7290836653387,3135.9599609375,15.859999656677246,57.37051792828686,117.22963967894451,35,False,expiry,expiry,35,gap_3pct_entry+3
2020-02-03,2020-02-24,14,-390.9617281332343,-337.6720991263781,-3.2896290068562166,108.17119436631776,0.2917127129827388,0.0027634526661626337,1,11,609.3625498007967,1828.0876494023903,1114.6082337317398,3248.919921875,17.969999313354492,88.84462151394422,137.61025990838522,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2021-12-09,2021-12-20,7,327.563751831568,111.32171655323422,266.24203527833384,635.7642830400674,0.4101982341818258,0.8122646561012073,1,0,650.265604249668,1950.796812749004,1032.8021248339974,4667.4501953125,21.579999923706055,71.31474103585657,237.4077426932328,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2021-12-13,2021-12-20,5,429.1526311371226,165.32332752075254,313.82930361637005,726.6625912964852,0.37331745957447554,0.8170995056412556,1,0,671.6467463479415,2014.9402390438247,990.0398406374502,4668.97021484375,20.309999465942383,62.15139442231076,223.5088699777779,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2024-04-10,2024-04-17,5,440.8502540569021,169.35938997665824,321.49086408024385,744.4027108962115,0.1944353222969226,0.8000911310569156,3,0,659.5617529880478,1978.6852589641435,1014.2098273572377,5160.64013671875,15.800000190734863,67.33067729083665,192.1871804794148,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2024-08-20,2024-09-06,12,-119.2140542607076,-151.28214507154743,82.06809081083982,269.27562385275536,0.09927239324480552,0.755224852405597,2,0,640.9694555112882,1922.9083665338646,1051.394422310757,5597.1201171875,15.880000114440918,75.2988047808765,209.49751500598398,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2024-09-11,2024-10-01,14,55.82553043510485,52.912765217552426,52.912765217552426,105.82553043510485,0.28050188371371165,0.10032410743801465,1,9,621.4475431606905,1864.3426294820717,1090.4382470119522,5554.1298828125,17.690000534057617,83.66533864541833,231.58350621459556,35,False,expiry,expiry,35,gap_3pct_entry+3
2024-10-10,2024-10-30,14,61.058165358579785,55.52908267928989,55.52908267928989,111.05816535857979,0.3918814201732062,0.7032374735646326,1,0,594.4887118193891,1783.4661354581674,1144.355909694555,5780.0498046875,20.93000030517578,95.2191235059761,285.14421346904703,35,False,expiry,expiry,35,gap_3pct_entry+3
2024-10-28,2024-10-31,3,621.6651163525524,251.12140279779018,420.5437135547623,954.0356342808394,0.35717562869727565,0.9654133222165603,1,0,601.9256308100929,1805.7768924302788,1129.4820717131474,5823.52001953125,19.799999237060547,92.03187250996017,271.7781222760514,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2024-11-05,2024-11-25,14,59.97555123648152,54.98777561824076,54.98777561824076,109.97555123648152,0.37882273286803275,0.21730943600210292,1,9,600.0664010624171,1800.1992031872512,1133.2005312084991,5782.759765625,20.489999771118164,92.82868525896414,279.280653282332,35,False,expiry,expiry,35,gap_3pct_entry+3
2024-11-22,2024-12-13,14,45.90156764920414,47.95078382460207,47.95078382460207,95.90156764920414,0.164834497866663,0.4360252354919643,1,3,672.5763612217796,2017.7290836653387,988.1806108897741,5969.33984375,15.239999771118164,61.75298804780876,214.42479946197426,35,False,expiry,expiry,35,gap_3pct_entry+3
2024-12-27,2025-01-10,8,256.90682335829865,77.3876746273565,229.51914873094213,560.4592801976081,0.2020111464851327,0.9797744780678325,2,0,659.5617529880478,1978.6852589641435,1014.2098273572377,5970.83984375,15.949999809265137,67.33067729083665,224.47079871293275,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2025-01-06,2025-01-10,3,550.9053345475099,224.66581468411354,376.2395198633964,853.5281765129813,0.20648869483313234,1.252888847033658,1,0,661.4209827357239,1984.2629482071716,1010.4913678618856,5975.3798828125,16.040000915527344,66.53386454183267,225.90906432855178,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2025-01-17,2025-02-07,14,46.262439023236894,48.13121951161845,48.13121951161845,96.2624390232369,0.20301052920859383,0.5366908748736459,1,0,670.7171314741037,2012.151394422311,991.899070385126,5996.66015625,15.970000267028809,62.54980079681275,225.72419245245635,35,False,expiry,expiry,35,gap_3pct_entry+3
2025-01-28,2025-02-18,14,48.96897432848256,49.48448716424128,49.48448716424128,98.96897432848256,0.2243801231134659,0.736334659789431,1,0,656.7729083665339,1970.3187250996016,1019.7875166002656,6067.7001953125,16.40999984741211,68.52589641434263,234.69100171862146,35,False,expiry,expiry,35,gap_3pct_entry+3
2025-02-03,2025-02-24,14,55.4646590610721,52.73232953053605,52.73232953053605,105.4646590610721,0.3164381585558565,0.43144525437342207,1,2,623.3067729083666,1869.9203187250998,1086.7197875166,5994.56982421875,18.6200008392334,82.86852589641434,263.08825891542693,35,False,expiry,expiry,35,gap_3pct_entry+3
2025-05-19,2025-05-23,4,475.73312420593095,189.86855413483795,335.86457007109294,769.0598174330225,0.2983504691504544,1.0907520390738812,2,0,680.0132802124834,2040.0398406374502,973.3067729083665,5963.60009765625,18.13999938964844,58.56573705179283,254.98200321329782,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2025-05-29,2025-06-18,14,47.34505314533517,48.672526572667586,48.672526572667586,97.34505314533517,0.3363961491740313,0.5020500990025859,1,0,665.1394422310757,1995.418326693227,1003.054448871182,5912.169921875,19.18000030517578,64.9402390438247,267.27557026001193,35,False,expiry,expiry,35,gap_3pct_entry+3
2025-06-23,2025-07-14,14,49.32984570251533,49.664922851257664,49.664922851257664,99.32984570251533,0.35814815379086046,0.09347849650865163,1,11,654.9136786188578,1964.7410358565735,1023.5059760956177,6025.169921875,19.829999923706055,69.32270916334662,281.6149843983665,35,False,expiry,expiry,35,gap_3pct_entry+3
2025-10-21,2025-11-10,14,44.458082153073136,47.22904107653657,47.22904107653657,94.45808215307314,0.2877492186002667,0.45173097782617694,1,2,680.0132802124834,2040.0398406374502,973.3067729083665,6735.35009765625,17.8700008392334,58.56573705179283,283.69291857089075,35,False,expiry,expiry,35,gap_3pct_entry+3
2025-10-31,2025-11-17,11,8.197629357431822,-57.78856582014506,115.98619517757687,328.55937574692,0.27018797754608953,0.9581401054883834,2,0,683.7317397078353,2051.195219123506,965.8698539176627,6840.2001953125,17.440000534057617,56.97211155378486,281.17652155056754,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2025-11-05,2025-11-17,8,250.71805148489568,75.82715323248767,224.890898252408,549.1576265180962,0.29328584677379993,0.8106432031261167,1,0,669.7875166002656,2009.3625498007968,993.7583001328021,6796.2900390625,18.010000228881836,62.94820717131474,288.5023601708121,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2025-11-10,2025-11-17,5,421.05427680804445,162.5291304358947,308.5251463721497,714.3809700351361,0.276822625824569,0.9347652022036228,2,0,680.0132802124834,2040.0398406374502,973.3067729083665,6832.43017578125,17.600000381469727,58.56573705179283,283.43379175426816,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2026-01-30,2026-02-20,14,43.195032343958516,46.59751617197926,46.59751617197926,93.19503234395852,0.2701879775460907,0.8688463054228249,1,0,686.5205843293493,2059.561752988048,960.2921646746348,6939.02978515625,17.440000534057617,55.77689243027888,285.2390576613641,35,False,expiry,expiry,35,gap_3pct_entry+3
2026-02-10,2026-03-03,14,-347.16847864823177,-294.30137079821947,-2.867107850012303,94.27764646605675,0.2845462953153198,0.9851593258107785,1,0,680.9428950863214,2042.8286852589642,971.4475431606905,6941.81005859375,17.790000915527344,58.16733067729084,291.08005227200044,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2026-02-20,2026-03-03,7,320.0872418943091,109.11732612643743,260.96991576787167,623.1748912966996,0.3332675767615204,1.0020904086262519,1,0,660.4913678618858,1981.4741035856575,1012.3505976095616,6909.509765625,19.09000015258789,66.93227091633466,310.89727414472475,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2026-02-25,2026-03-03,4,472.7203269325446,188.78048219137187,333.9398447411727,764.6525978488793,0.2901326355424667,1.1269616845844546,1,0,682.8021248339974,2048.406374501992,967.7290836653387,6946.1298828125,17.93000030517578,57.37051792828686,293.5532846246828,35,True,stress_force,stress_force,35,gap_3pct_entry+3
2026-04-20,2026-05-08,14,47.34505314533517,48.672526572667586,48.672526572667586,97.34505314533517,0.3254943563704175,0.08350370998354992,1,3,665.1394422310757,1995.418326693227,1003.054448871182,7109.14013671875,18.8700008392334,64.9402390438247,316.19335748462106,35,False,expiry,expiry,35,gap_3pct_entry+3
2026-05-04,2026-05-15,14,46.262439023236894,48.13121951161845,48.13121951161845,96.2624390232369,0.3041048975261407,0.032000451606733205,1,12,670.7171314741037,2012.151394422311,991.899070385126,7200.75,18.290000915527344,62.54980079681275,310.42394066584933,35,False,expiry,expiry,35,gap_3pct_entry+3
2026-05-11,2026-05-15,14,47.52548883235154,48.76274441617577,48.76274441617577,97.52548883235154,0.3075123698304344,0.9021915796406635,1,0,664.2098273572377,1992.629482071713,1004.913678618858,7412.83984375,18.3799991607666,65.33864541832669,321.1395924257102,35,False,expiry,expiry,35,gap_3pct_entry+3
